티커,종목명,시장,타깃그룹,Sector,Industry,종가,시가총액,PBR,PER,ROE,BPS,DIV
060850,영림원소프트랩,KOSDAQ,일반,소프트웨어 개발 및 공급업,"ERP Package, 유지 관리 등",4505.0,36630000000.0,0.69655,14.63,4.762206437291898,6467.590266312541,2.664
054300,팬스타엔터프라이즈,KOSDAQ,일반,일반 목적용 기계 제조업,자동차 정비용 리프트,1103.0,64162000000.0,0.69698,,-1.4533581142339076,1582.541823294786,134.212
303530,이노뎁,KOSDAQ,일반,소프트웨어 개발 및 공급업,영상인식 및 데이터플랫폼 솔루션,3035.0,22274000000.0,0.69791,,-10.232947281713344,4348.698256222149,
004090,한국석유,KOSPI,일반,기타 비금속 광물제품 제조업,"석유류제품(솔벤트,부로운아스팔트,방수시트몰터프라스,메타놀,빙초산) 제조,도소매/부동산 임대",11720.0,148775000000.0,0.69795,10.05,6.943768771331057,16792.03381331041,1.024
044990,에이치엔에스하이텍,KOSDAQ,일반,전자부품 제조업,"ACF(이방성전도필름), 수정진동자/수정발진기",10640.0,81772000000.0,0.69918,6.69,10.454843796992481,15217.82659687062,2.35
044960,이글벳,KOSDAQ,일반,기타 전문 도매업,"아바텍,아목사실린사 등",3125.0,39505000000.0,0.69923,7.25,9.64378016,4469.20183630565,2.56
237750,피앤씨테크,KOSDAQ,일반,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",배전자동화단말장치,3400.0,22088000000.0,0.70048,,-94.35877647058824,4853.814527181361,2.941
263920,휴엠앤씨,KOSDAQ,일반,그외 기타 제품 제조업,"유리용기, 화장용 스펀지, 퍼프",3255.0,31928000000.0,0.70076,10.02,6.996835637480799,4644.956903932873,6.144
036890,진성티이씨,KOSDAQ,일반,특수 목적용 기계 제조업,트랙롤라. 플로팅 씰,12210.0,269018000000.0,0.70181,4.0,17.542376085176087,17397.871218705917,2.703
005610,삼립,KOSPI,일반,기타 식품 제조업,"빵,아이스크림,과자,케익,유산균음료,인스턴트식품,병조림,면류,식용유 제조,판매",40000.0,345160000000.0,0.70252,,-1.9003166000000002,56937.88077207766,2.5
063440,SM Life Design,KOSDAQ,일반,기록매체 복제업,"추첨식복권 제조, 일반출판 인쇄, CD ·DVD 복제",1073.0,48627000000.0,0.70373,9.41,7.476721342031686,1524.7324968382761,9.32
348350,위드텍,KOSDAQ,일반,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","AMCs 모니터링 시스템, 공정 프로세스 모니터링 시스템, TMS",9590.0,93728000000.0,0.70458,6.8,10.366656725755997,13610.945527832184,2.086
090080,평화산업,KOSPI,일반,자동차 신품 부품 제조업,"자동차부품(방진고무,방류고무(COVER류,CUP류),호스류),장비시설용 부품 제조,판매",1000.0,54902000000.0,0.70591,1.99,35.436682000000005,1416.6111827286763,4.321
335870,윙스풋,KOSDAQ,일반,"섬유, 의복, 신발 및 가죽제품 소매업",신발 매입 및 공급,5300.0,17755000000.0,0.70606,,-23.832855471698114,7506.444211540095,1.555
089600,KT나스미디어,KOSDAQ,일반,광고업,광고매체 판매,12880.0,146916000000.0,0.70656,10.08,7.010742857142857,18229.166666666668,5.435
072770,멤레이비티,KOSDAQ,일반,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",무선인터넷플랫폼,759.0,31507000000.0,0.70683,,-45.81822924901186,1073.8084122066127,
215790,이노인스트루먼트,KOSDAQ,일반,통신 및 방송 장비 제조업,기업 인수 합병,811.0,32669000000.0,0.70807,40.55,1.74616522811344,1145.3669834903328,
208860,다산디엠씨,KOSDAQ,일반,소프트웨어 개발 및 공급업,"Nav-Link 솔루션, BringGo 어플리케이션 등",1303.0,44236000000.0,0.70885,,-4.569716039907905,1838.1886153629118,
052220,iMBC,KOSDAQ,일반,영상·오디오물 제공 서비스업,"디지털콘텐츠,웹에이젼시",1711.0,39353000000.0,0.70993,26.32,2.696987142022209,2410.096770104095,2.63
261200,덴티스,KOSDAQ,일반,의료용 기기 제조업,임플란트외,2580.0,40789000000.0,0.71042,28.99,2.450673643410853,3631.654514231018,
163280,에어레인,KOSDAQ,일반,일반 목적용 기계 제조업,기체분리막 모듈 및 시스템,3815.0,51895000000.0,0.7106,7.51,9.462249017038008,5368.702504925415,
045510,정원엔시스,KOSDAQ,일반,기계장비 및 관련 물품 도매업,"SI(시스템통합) 관련 소프트웨어, 중.대형 고속 레이져 프린터",1118.0,35194000000.0,0.71128,15.53,4.580694096601073,1571.8141941288943,1.711
277070,린드먼아시아,KOSDAQ,일반,신탁업 및 집합투자업,"투자조합, PEF 결성 및 투자",3285.0,44978000000.0,0.71172,65.7,1.0832876712328767,4615.579160343956,7.61
003010,혜인,KOSPI,건설/인프라 피어,기계장비 및 관련 물품 도매업,"건설기계,산업용 기계장비(진공흡인차,세정차),스테거크레인,비상용발전기,해상용엔진 도소매/창고",10550.0,134119000000.0,0.71291,7.45,9.568536113744077,14798.501914687688,1.896
215200,메가스터디교육,KOSDAQ,일반,일반 교습 학원,"오프라인 학원, 온라인 강의",34950.0,362264000000.0,0.71306,4.35,16.39731965665236,49014.10820968782,8.584
113810,디젠스,KOSDAQ,일반,자동차 신품 부품 제조업,자동차용 소음기(머플러),3075.0,20066000000.0,0.7137,8.94,7.984156097560975,4308.532997057588,3.252
282880,코윈로보틱스,KOSDAQ,건설/인프라 피어,특수 목적용 기계 제조업,"공정자동화설비(2차전지,석유화학,반도체,디스플레이)",11010.0,128751000000.0,0.71406,23.88,2.989842506811989,15418.872363666918,1.782
109670,씨싸이트,KOSDAQ,일반,봉제의복 제조업,니트류 OEM,6710.0,39163000000.0,0.71448,46.6,1.5333102831594634,9391.445526816706,6.522
102370,케이옥션,KOSDAQ,일반,상품 중개업,미술품 경매 및 판매,2895.0,74946000000.0,0.7146,,-2.4930777202072543,4051.217464315701,1.209
071280,로체시스템즈,KOSDAQ,일반,특수 목적용 기계 제조업,LCD 제조용 이송장비,7030.0,107535000000.0,0.71571,7.81,9.162716927453769,9822.414106272094,0.711
271980,제일약품,KOSPI,일반,의약품 제조업,의약품,9970.0,146607000000.0,0.7159,15.73,4.552463390170511,13926.52605112446,0.502
475660,에스켐,KOSDAQ,일반,기타 화학제품 제조업,OLED 유기화합물 등,3200.0,25375000000.0,0.71599,,-6.4662846875,4469.336163912903,0.959
377220,프롬바이오,KOSDAQ,일반,기타 식품 제조업,개별인정형 건강기능식품,2920.0,16533000000.0,0.71614,,-87.21211780821918,4077.415030580613,
336060,웨이버스,KOSDAQ,일반,소프트웨어 개발 및 공급업,금융 지원 서비스,3050.0,29374000000.0,0.71786,15.97,4.495451147540984,4248.739308500264,
382480,지아이텍,KOSDAQ,일반,특수 목적용 기계 제조업,"SLOT DIE, SLIT NOZZLE, REPAIR, 기타",1586.0,62420000000.0,0.71882,14.69,4.8948650693568725,2206.3938120809103,0.694
039830,오로라,KOSDAQ,일반,전문디자인업,"캐릭터디자인,캐릭터완구 등",15430.0,166071000000.0,0.71958,5.7,12.6241287103046,21443.064009561134,3.889
064480,브리지텍,KOSDAQ,일반,소프트웨어 개발 및 공급업,"컨택센터솔루션,BcN솔루션,ASP서비스사업",2610.0,31196000000.0,0.7196,7.86,9.153532567049808,3627.0150083379654,4.598
115310,인포바인,KOSDAQ,일반,전기 통신업,휴대폰인증서보관서비스(UBIKey),9430.0,139861000000.0,0.72227,17.56,4.11303276776246,13056.059368380245,2.545
270520,앱튼,KOSDAQ,건설/인프라 피어,"건축기술, 엔지니어링 및 관련 기술 서비스업",지열냉난방시스템,2835.0,65655000000.0,0.72248,,-44.41914074074074,3923.9840549219357,
177900,쓰리에이로직스,KOSDAQ,일반,반도체 제조업,NFC/IoT SoC 및 모듈,3545.0,34129000000.0,0.7227,,-5.850913963328631,4905.216549052166,
288620,에스프리즘,KOSDAQ,일반,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건물용 연료전지, 발전용 연료전지",4385.0,30604000000.0,0.72347,,-45.43754572405929,6061.066803046429,1.14
046210,HLB파나진,KOSDAQ,일반,의료용품 및 기타 의약 관련제품 제조업,의료용품및 기타 의약관련 제품 제조업,1135.0,51674000000.0,0.72354,,-4.589857268722467,1568.6762307543468,5.286
476080,M83,KOSDAQ,일반,"영화, 비디오물, 방송프로그램 제작 및 배급업",VFX,4015.0,32429000000.0,0.72446,,-8.462558904109589,5542.058912845429,
000270,기아,KOSPI,일반,자동차용 엔진 및 자동차 제조업,"승용차,중대형버스,트럭,민수특수차량,군수차량 제조,판매,정비",122300.0,47747509000000.0,0.72639,6.79,10.693316075224857,168366.85527058467,5.56
058430,포스코스틸리온,KOSPI,일반,1차 철강 제조업,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매",4770.0,286200000000.0,0.72674,16.22,4.4792779874213835,6563.557806092963,2.275
450520,인스웨이브,KOSDAQ,일반,소프트웨어 개발 및 공급업,"UI/UX 개발 솔루션, 엔터프라이즈 DX 솔루션, 금융 단말 솔루션 등",1901.0,27953000000.0,0.7272,,-5.58501841136244,2614.1364136413645,
045100,한양이엔지,KOSDAQ,건설/인프라 피어,"건축기술, 엔지니어링 및 관련 기술 서비스업",반도체배관설비,32250.0,564375000000.0,0.73031,9.01,8.107007131782947,44159.329599759,2.016
101970,우양에이치씨,KOSDAQ,일반,"구조용 금속제품, 탱크 및 증기발생기 제조업","화공 플랜트, 에너지 플랜트",10090.0,149231000000.0,0.73233,30.03,2.438680673934589,13777.941638332444,882.067
397810,애드포러스,KOSDAQ,일반,광고업,모바일 광고 플랫폼,6410.0,33080000000.0,0.73328,,-5.170710764430578,8741.5448396247,3.9
002680,한탑,KOSDAQ,일반,"곡물가공품, 전분 및 전분제품 제조업","소맥분(밀가루),배합사료",2605.0,16837000000.0,0.73579,,-130.5780103646833,3540.4123459139155,4.798
265520,AP시스템,KOSDAQ,일반,특수 목적용 기계 제조업,디스플레이 제조 장비,18670.0,280998000000.0,0.73633,5.44,13.535535940010712,25355.47920090177,1.821
241560,두산밥캣,KOSPI,일반,특수 목적용 기계 제조업,"Compact Equipment, Heavy Equipment, Portable Power",59300.0,5684264000000.0,0.73683,11.41,6.4575135075885335,80479.89359825198,2.867
142210,유니트론텍,KOSDAQ,일반,자동차 부품 및 내장품 판매업,"메모리/비메모리반도체, 디스플레이 모듈",6100.0,126583000000.0,0.73736,2.86,25.759248524590166,8272.756862319626,2.705
086060,진바이오텍,KOSDAQ,일반,산업용 농·축산물 및 동·식물 도매업,"펩소이젠(식물성단백질),바이오스타치(가공전분),나투포멘(친환경생균제),락토케어(항생제대체형미생물제제)등",4770.0,41072000000.0,0.73777,11.2,6.5888893081761015,6465.429605432587,1.048
264450,유비쿼스,KOSDAQ,일반,통신 및 방송 장비 제조업,"스위치, FTTH",10870.0,159413000000.0,0.73788,4.92,14.988399632014717,14731.392638369383,4.324
133820,화인베스틸,KOSPI,일반,1차 철강 제조업,"조선용 형강(부등변 부등후 앵글, 부등호 앵글, 등변앵글 평철 등)",999.0,37077000000.0,0.73857,,-9.389228228228227,1352.6138348430075,
044820,코스맥스비티아이,KOSPI,일반,기타 금융업,"화장품,의약부외품 제조,도매",26050.0,250182000000.0,0.73977,3.92,18.859165335892516,35213.64748502913,2.994
065950,웰크론,KOSDAQ,일반,직물직조 및 직물제품 제조업,"기능성 침구용품, 크리너, 필터, 방탄·방검복",1152.0,32522000000.0,0.7408,,-29.194722222222225,1555.0755939524838,1.736
035250,강원랜드,KOSPI,일반,유원지 및 기타 오락관련 서비스업,"카지노,관광호텔,골프장,스키장,체육시설 운영",14380.0,3076464000000.0,0.74118,9.31,7.958149652294853,19401.494913516286,6.606
084870,TBH글로벌,KOSPI,일반,봉제의복 제조업,"캐주얼의류,여성의류,남성의류 제조,도소매",2220.0,45417000000.0,0.74128,,-0.20034594594594596,2994.819771206561,2.252
104830,원익머트리얼즈,KOSDAQ,일반,기초 화학물질 제조업,"저메인가스,디실란,아산화질소,암모니아 등",32750.0,412912000000.0,0.74163,7.61,9.74422561832061,44159.48653641304,1.527
066830,제노텍,KONEX,일반,기타 화학제품 제조업,"원료의약품, 합성유전자, 체외진단 분석기용 시약",1063.0,6024000000.0,0.74188,,,1432.8462824176418,4.704
054780,키이스트,KOSDAQ,일반,"영화, 비디오물, 방송프로그램 제작 및 배급업",멀티미디어 SI,1321.0,25967000000.0,0.742,,-8.593943981831947,1780.3234501347708,
008060,대덕,KOSPI,일반,기타 금융업,"산업용 인쇄회로기판,다층 인쇄회로기판,빌드업기판,반도체패키지기판,메모리모듈기판 제조",14230.0,445215000000.0,0.74224,12.85,5.774136893886156,19171.696486311706,8.117
432980,엠에프씨,KOSDAQ,일반,기초 의약물질 제조업,원료의약품(API) 및 핵심소재,2715.0,23326000000.0,0.74232,,-1.9412419889502763,3657.4523116715163,
208710,포톤,KOSDAQ,일반,전자부품 제조업,모바일용 카메라모듈 부품외,2820.0,37167000000.0,0.74495,29.07,2.5624166666666666,3785.488958990536,
048910,대원미디어,KOSDAQ,일반,기타 전문 도매업,"캐릭터 사업, 만화영화 제작",6540.0,82266000000.0,0.74512,8.87,8.396841590214068,8777.109727292249,1.529
002700,신일전자,KOSPI,일반,기계장비 및 관련 물품 도매업,"가정용 전기기구(선풍기,난로,세탁기),전자기구,연구기구 제조,수출입",956.0,65531000000.0,0.74599,11.95,6.242594142259415,1281.518519015,2.092
001510,SK증권,KOSPI,일반,금융 지원 서비스업,"증권업,부동산 임대",2365.0,547012000000.0,0.74649,8.02,9.311397463002114,3168.160323648006,0.085
356890,싸이버원,KOSDAQ,일반,소프트웨어 개발 및 공급업,보안관제 및 보안컨설팅 등,2545.0,30422000000.0,0.74726,,-0.7927709233791748,3405.775767470492,1.375
452160,제이엔비,KOSDAQ,일반,특수 목적용 기계 제조업,"진공 펌프용 유틸리티 장치(Stacker 등), 정밀가공 부품",2930.0,28179000000.0,0.74753,,-6.429268259385666,3919.57513410833,3.413
234080,JW생명과학,KOSPI,일반,의약품 제조업,"기초수액, TPN, 특수수액, HEMO, 영양수액 등",10980.0,173863000000.0,0.74772,6.68,11.188560655737707,14684.641309581126,5.009
002630,오리엔트바이오,KOSPI,일반,의약품 제조업,의약품 제조,913.0,54133000000.0,0.74906,23.41,3.1997086527929897,1218.860972418765,15.539
256630,포인트엔지니어링,KOSDAQ,일반,기타 금속 가공제품 제조업,디스플레이 및 반도체 장비 부품,4380.0,50805000000.0,0.74924,,-7.560823744292238,5845.923869521114,1.142
214180,헥토이노베이션,KOSDAQ,일반,기타 정보 서비스업,휴대폰부가서비스,13660.0,177489000000.0,0.75102,6.89,10.896937335285505,18188.596841628718,3.66
049430,코메론,KOSDAQ,일반,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","줄자, 냉간압연",22550.0,204032000000.0,0.75124,6.62,11.343557427937915,30017.038496352696,3.104
036010,아비코전자,KOSDAQ,일반,전자부품 제조업,"인덕터, 저항기",7150.0,95044000000.0,0.75277,7.74,9.728104615384616,9498.253118482404,0.42
033170,시그네틱스,KOSDAQ,일반,반도체 제조업,반도체 패키징,2155.0,36948000000.0,0.75421,,-16.659116473317866,2857.2943875048063,
273060,와이즈버즈,KOSDAQ,일반,광고업,광고대행,3870.0,38037000000.0,0.75454,6.19,12.185723514211885,5128.952739417394,2.584
263810,상신전자,KOSDAQ,일반,전자부품 제조업,"노이즈필터(48.81%), 코일(19.33%), 리액터(10.75%)",2575.0,41006000000.0,0.75508,19.96,3.782730873786408,3410.234677120305,1.881
042500,링네트,KOSDAQ,일반,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",네트워크 구축(Network Integration),4255.0,94848000000.0,0.75604,9.71,7.782503407755582,5628.009100047616,7.051
317450,명인제약,KOSPI,일반,의약품 제조업,"신경정신계열, 구강계열 완제의약품",42450.0,619770000000.0,0.7565,6.6,11.46066313309776,56113.681427627234,3.534
148150,세경하이테크,KOSDAQ,일반,전자부품 제조업,DECO Film 및 기타 TAPE 제조,4120.0,146436000000.0,0.7573,3.41,22.22271116504854,5440.3802984286285,2.427
149010,아이케이세미콘,KONEX,일반,반도체 제조업,비메모리 반도체,3585.0,11185000000.0,0.75795,,,4729.863447456956,5.579
424760,벨로크,KOSDAQ,일반,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","보안솔루션,보안서비스",2190.0,22019000000.0,0.75816,13.69,5.539068493150685,2888.5723330167775,0.108
0010F0,보원케미칼,KOSDAQ,일반,플라스틱제품 제조업,"차량 내장재용 표면소재, SPC바닥재 등",2310.0,25741000000.0,0.7586,20.09,3.776580086580087,3045.083047719483,
309930,조이웍스앤코,KOSDAQ,일반,기타 생활용품 소매업,기업인수합병,862.0,16598000000.0,0.75891,,-61.89254408352668,1135.8395593680411,
129890,앱코,KOSDAQ,일반,컴퓨터 및 주변장치 제조업,"게이밍기어, 뉴라이프가전 등",946.0,43086000000.0,0.76079,8.23,9.248504228329809,1243.4443144625982,18.393
950210,프레스티지바이오파마,KOSPI,일반,자연과학 및 공학 연구개발업,바이오시밀러 및 항체의약품 신약,6010.0,361177000000.0,0.76178,,-12.092148419301166,7889.416892016067,
064240,홈캐스트,KOSDAQ,일반,기타 전문 도매업,디지털 셋톱박스,1779.0,61721000000.0,0.7619,24.71,3.083575042158516,2334.952093450584,2.811
438700,버넥트,KOSDAQ,일반,소프트웨어 개발 및 공급업,산업용 XR 솔루션,1840.0,20506000000.0,0.76304,,-15.509617391304351,2411.4070035646882,
067390,아스트,KOSDAQ,일반,"항공기,우주선 및 부품 제조업",항공기용 부품 제조 및 동체 조립,5850.0,246377000000.0,0.76552,50.43,1.5179541880341878,7641.8643536419695,
219420,링크제니시스,KOSDAQ,일반,소프트웨어 개발 및 공급업,"반도체, 디스플레이, 자동화 S/W 및 시스템 테스트 자동화 솔루션 개발(XCOMPRO, XGEM, MAT)",3380.0,38766000000.0,0.76566,8.28,9.242286390532545,4414.492072199148,
053580,웹케시,KOSDAQ,일반,소프트웨어 개발 및 공급업,"에스이알피, 브랜치, 인하우스",6900.0,89385000000.0,0.76691,7.29,10.52556188405797,8997.144384608364,2.899
003570,SNT다이내믹스,KOSPI,일반,자동차 신품 부품 제조업,"자동차부품(동력전달장치 등),공작기계(CNC선반 등),사출성형기 제조",28150.0,936063000000.0,0.76795,19.05,4.032078507992896,36656.03229376912,6.394
368600,아이씨에이치,KOSDAQ,일반,전자부품 제조업,스마트기기용 필름형 안테나,956.0,24660000000.0,0.76811,,-59.134828451882846,1244.6134017263153,
032850,비트컴퓨터,KOSDAQ,일반,소프트웨어 개발 및 공급업,의료정보시스템,4160.0,69152000000.0,0.76825,8.93,8.605877403846154,5414.904002603319,1.587
453450,그리드위즈,KOSDAQ,일반,"그외 기타 전문, 과학 및 기술 서비스업","수요관리 서비스, 전기차 충전기 모뎀 등",12790.0,101587000000.0,0.7685,85.84,0.8952814698983581,16642.81067013663,
0030R0,대신밸류리츠,KOSPI,일반,신탁업 및 집합투자업,부동산 임대,3705.0,221484000000.0,0.76857,112.27,0.6845562753036437,4820.640930559351,7.881
059210,메타바이오메드,KOSDAQ,일반,의료용품 및 기타 의약 관련제품 제조업,"생체분해성봉합사,근관충전재",3780.0,102708000000.0,0.76878,6.16,12.487590476190476,4916.881292437368,2.778
013700,까뮤이앤씨,KOSPI,건설/인프라 피어,건물 건설업,"토목공사,건축공사/부동산 임대",1691.0,101038000000.0,0.77013,3.52,21.906122412773506,2195.733187903341,1.774
206560,덱스터,KOSDAQ,일반,"영화, 비디오물, 방송프로그램 제작 및 배급업","시각효과(Visual Effect, VFX)",910.0,23124000000.0,0.77035,,-18.793153846153846,1181.2812358019082,
049960,쎌바이오텍,KOSDAQ,일반,기초 의약물질 제조업,유산균 원말 및 완제품,15490.0,145606000000.0,0.77076,8.67,8.891853582956747,20097.047070423996,3.873
035150,백산,KOSPI,일반,플라스틱제품 제조업,"P.U.인조피혁,부직포인공피혁 제조,무역",10600.0,209573000000.0,0.77087,6.14,12.552090754716982,13750.697264130138,4.245
204320,HL만도,KOSPI,일반,자동차 신품 부품 제조업,"제동장치, 조향장치, 현가장치",48250.0,2265681000000.0,0.771,13.4,5.752538860103627,62581.0635538262,1.554
097520,엠씨넥스,KOSPI,일반,영상 및 음향기기 제조업,"모바일 카메라모듈,전장 카메라모듈,블랙박스,IP 카메라",19060.0,331672000000.0,0.77102,9.94,7.758742707240293,24720.50011672849,5.247
065530,와이어블,KOSDAQ,건설/인프라 피어,전기 통신업,공용기지국건설/관리,1312.0,62764000000.0,0.77137,10.33,7.466767530487806,1700.8698808613246,3.811
293490,카카오게임즈,KOSDAQ GLOBAL,일반,소프트웨어 개발 및 공급업,"모바일, PC게임 퍼블리싱",9200.0,982056000000.0,0.77191,,-12.32538902173913,11918.487906621238,
039980,폴라리스AI,KOSDAQ,일반,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","TRS통신, Kipling Bag외",5130.0,73775000000.0,0.77265,,-3.9611491228070173,6639.487478159581,2.302
309960,LB인베스트먼트,KOSDAQ,일반,기타 금융업,중소기업 창업투자,4275.0,99253000000.0,0.77369,7.12,10.858807017543858,5525.468857035764,4.678
208850,이비테크,KONEX,일반,기타 전기장비 제조업,전자가속기 제조 및 전자선조사서비스,5200.0,14665000000.0,0.77397,,,6718.606664340995,0.962
092790,넥스틸,KOSPI,일반,1차 철강 제조업,"OCTG Pipe, Line Pipe, Standard Pipe, 일반관",14040.0,365068000000.0,0.77407,38.47,2.012361467236467,18137.894505664863,8.226
049950,미래컴퍼니,KOSDAQ,일반,특수 목적용 기계 제조업,EdgeGrinder,10680.0,94175000000.0,0.7745,,-2.6179260299625464,13789.541639767593,0.936
208370,셀바스헬스케어,KOSDAQ,일반,의료용 기기 제조업,"체성분측정기, 혈압계, 점자정보단말기",2310.0,59460000000.0,0.77538,6.83,11.345387012987013,2979.1843999071425,2.852
453340,현대그린푸드,KOSPI,일반,종합 소매업,"푸드서비스(단체급식), 식자재유통서비스, 공산품/생식품 유통서비스",18670.0,606244000000.0,0.77565,5.84,13.286174076057844,24070.13472571392,3.621
005380,현대차,KOSPI,일반,자동차용 엔진 및 자동차 제조업,"자동차(승용차,버스,트럭,특장차),자동차부품,자동차전착도료 제조,차량정비사업",368000.0,75350857000000.0,0.77697,11.99,6.481154372282609,473634.7606728702,2.717
335810,프리시젼바이오,KOSDAQ,일반,의료용 기기 제조업,체외진단 기기 및 시약,1503.0,32990000000.0,0.77977,,-18.936530272787756,1927.491439783526,
361570,알비더블유,KOSDAQ,일반,오디오물 출판 및 원판 녹음업,음반 및 음원 등(콘텐츠),1705.0,49007000000.0,0.7801,12.45,6.2682521994134905,2185.6172285604407,
036030,케이티알파,KOSDAQ,일반,상품 중개업,"커머스, 콘텐츠, ICT",4955.0,242889000000.0,0.78047,5.48,14.23904904137235,6348.73858059887,5.651
065440,이루온,KOSDAQ,일반,소프트웨어 개발 및 공급업,이동통신 핵심망 및 서비스망 솔루션 개발 공급,1538.0,41948000000.0,0.78196,,-1.830335500650195,1966.852524425802,4.997
000810,삼성화재,KOSPI,일반,보험업,"손해보험의 원수,재보험,운용자산의 투자활동",658000.0,29378037000000.0,0.78262,14.95,5.234038863221885,840765.6333852955,2.964
330730,스톤브릿지벤처스,KOSDAQ,일반,기타 금융업,"창업투자, 사모투자",4615.0,84075000000.0,0.78298,3.59,21.818250920910074,5894.147998671741,6.501
086790,하나금융지주,KOSPI,일반,기타 금융업,기타 금융,134200.0,36364161000000.0,0.78349,9.11,8.60029149776453,171284.89195777866,3.059
187870,디바이스,KOSDAQ,일반,특수 목적용 기계 제조업,OLED용 FM MASK 세정장비,10410.0,144311000000.0,0.78407,4.06,19.31177214217099,13276.875789151478,3.191
203450,유니온바이오메트릭스,KOSDAQ,일반,통신 및 방송 장비 제조업,지문인식출입통제기,2625.0,36957000000.0,0.78474,29.83,2.6307474285714285,3345.0569615414024,3.429
017860,DS단석,KOSPI,일반,기타 화학제품 제조업,바이오에너지,12250.0,216257000000.0,0.78489,,-4.4146057959183675,15607.282549147014,0.081
038390,레드캡투어,KOSDAQ,일반,여행사 및 기타 여행보조 서비스업,"여행알선, 렌터카",10030.0,167709000000.0,0.78501,6.54,11.998208673978066,12776.907300543942,7.976
072020,중앙백신,KOSDAQ,일반,기초 의약물질 제조업,동물용백신,9230.0,85440000000.0,0.78516,11.04,7.11152502708559,11755.565744561618,2.167
299170,더블유에스아이,KOSDAQ,일반,생활용품 도매업,"의약품, 의료기기 도소매",1161.0,48194000000.0,0.78548,,-1.3531093884582257,1478.0770993532617,
005500,삼진제약,KOSPI,일반,의약품 제조업,"의약품(게보린,세트라졸,염산나록손) 제조,판매,수출입,약초재배",18460.0,245887000000.0,0.78759,10.76,7.321259154929577,23438.59114513897,4.334
011150,CJ씨푸드,KOSPI,일반,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",1910.0,68627000000.0,0.78787,38.98,2.021237172774869,2424.2578090294087,26.178
127980,화인써키트,KOSDAQ,일반,전자부품 제조업,인쇄회로기판(PCB),2615.0,30963000000.0,0.78805,653.75,0.12054302103250478,3318.3173656493877,6.501
026150,특수건설,KOSDAQ,건설/인프라 피어,토목 건설업,보링,4145.0,72729000000.0,0.7884,,-31.688164053075994,5257.483510908169,0.7
245450,씨앤에스링크,KONEX,일반,통신 및 방송 장비 제조업,"내비게이션, LTE Router, 블랙박스",1898.0,2998000000.0,0.78898,,,2405.637658749271,
066310,큐에스아이,KOSDAQ,일반,반도체 제조업,레이저다이오드(LaserDiode),8560.0,79365000000.0,0.79027,12.35,6.39786343457944,10831.741050527035,1.168
071050,한국금융지주,KOSPI,일반,기타 금융업,금융지주회사,183200.0,10209001000000.0,0.79029,3.85,20.549265524017468,231813.63803160863,4.743
140430,카티스,KOSDAQ,건설/인프라 피어,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",산업인프라 보안플랫폼,2815.0,30090000000.0,0.79132,40.21,1.967758436944938,3557.3472173077894,
298020,효성티앤씨,KOSPI,건설/인프라 피어,화학섬유 제조업,"섬유, 산업자재, 화학, 중공업, 건설, 무역,금융 등",329000.0,1423807000000.0,0.79227,12.65,6.262545173252279,415262.47365165915,3.07
278990,EMB,KONEX,일반,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광ESS,휴대폰 액세서리",2900.0,23387000000.0,0.79266,,,3658.5673554865893,
007110,일신석재,KOSPI,일반,"건축자재, 철물 및 난방장치 도매업","건축석 제조,도소매/석공예,석공사",603.0,46706000000.0,0.79416,,-1.1853134328358208,759.2928377153219,277.993
090460,비에이치,KOSPI,일반,전자부품 제조업,FPCB (연성인쇄회로기판),20250.0,682658000000.0,0.79438,8.35,9.509022814814815,25491.578337823208,1.235
395400,SK리츠,KOSPI,일반,부동산 임대 및 공급업,서울 중구 소재 SK서린빌딩 및 전국 116개 주유소 임대 운영,5150.0,1550240000000.0,0.79496,41.53,1.9140784466019418,6478.313374257824,5.204
101680,한국정밀기계,KOSDAQ,일반,특수 목적용 기계 제조업,"금속절삭가공기계(수치제어식 수평보링머신,오면가공기,수직선반,플로우보링머신),산업기계(전용기,공작기계부품) 제조,판매",2990.0,25127000000.0,0.79528,,-19.177153177257527,3759.682124534755,6.689
217500,러셀,KOSDAQ,일반,특수 목적용 기계 제조업,반도체장비 리퍼비시,1516.0,48226000000.0,0.7955,44.59,1.7841029023746704,1905.7196731615336,1.979
054920,한컴위드,KOSDAQ,일반,소프트웨어 개발 및 공급업,전자상거래 보안 솔루션,4980.0,140521000000.0,0.79753,16.01,4.980558835341365,6244.279212067258,2.759
004370,농심,KOSPI,일반,기타 식품 제조업,"라면,스낵,유지 제조,도매,수출입",390000.0,2372230000000.0,0.79764,12.05,6.619798430769232,488942.3800210621,1.538
